Quote CreatedAt,CP Name,mode,Total Quotes Requested,Total Requested Shipment,Total Quotes Awarded,Total Booked Shipment,Total Shipment Failed by CP,Total Quotes Failed by Vendor,Abandon Shipments by CP,Abandon Shipments by Vendor,Avg. Booking Lead Time (In Minutes)
8/12/2022 0:00,Autohome,LTL,11,1,1,1,,,,,4.433333333
8/12/2022 0:00,Big Frig,LTL,13,1,,,1,,,,
8/12/2022 0:00,"Blended Organics, Inc.",FTL,23,2,,,2,4,,1,
8/12/2022 0:00,Brown-Forman,FCL,1,1,,1,,,,,7263.316667
8/12/2022 0:00,Civit Products,LTL,160,7,4,3,4,,,,1.95819209
8/12/2022 0:00,Cross Connection,LTL,6,3,1,1,2,,,,6.05
8/12/2022 0:00,Dahdoul Textiles,LTL,110,6,2,2,4,,,,5.716666667
8/12/2022 0:00,Direct Cabinet Sales,FTL,1,1,1,1,,,,,9.316666667
8/12/2022 0:00,Döhler,FTL,28,3,1,1,2,7,,,9.533333333
8/12/2022 0:00,DreamPod,LTL,160,15,4,3,12,,,,2609.38046
8/12/2022 0:00,Electric Boarding Co,LTL,37,2,,,2,,,,
8/12/2022 0:00,EOS Trading Corp,FTL,10,1,,,1,1,,,
8/12/2022 0:00,EOS Trading Corp,LTL,5,1,,,1,,,,
8/12/2022 0:00,Facility Armor,LTL,92,4,,,4,,,,
8/12/2022 0:00,Fortress Edging LLC,LTL,24,1,,,1,,,,
8/12/2022 0:00,FranklinWH,LTL,101,7,2,2,5,12,,,2.82745098
8/12/2022 0:00,General Industrial Polymers,FTL,54,6,,,6,6,,1,
8/12/2022 0:00,Get Coins,LTL,3,1,,,1,,,,
8/12/2022 0:00,Go Rhino,FTL,32,3,,,3,24,,2,
8/12/2022 0:00,Go Rhino,LTL,71,4,3,3,1,2,,,29.64874214
8/12/2022 0:00,Granatelli Motor Sports,LTL,17,1,,,1,,,,
8/12/2022 0:00,Greenlam America Inc,LTL,9,3,2,2,1,,,,29.68809524
8/12/2022 0:00,Grind Basketball,LTL,16,1,1,1,,,,,6.616666667
8/12/2022 0:00,Highly Distribution,FTL,8,1,,,1,1,,,
8/12/2022 0:00,"HRR Custom Designs, LLC",LTL,20,2,1,1,1,1,,,8.95
8/12/2022 0:00,HTP SUPPLY LLC,FTL,48,5,,,5,9,,,
8/12/2022 0:00,Inxeption Marketplace,FTL,64,8,,,8,27,,,
8/12/2022 0:00,Inxeption Marketplace,LTL,27,2,,,2,,,,
8/12/2022 0:00,JS Marketing,LTL,20,1,1,1,,,,,24.91666667
8/12/2022 0:00,Mayawell,LTL,18,1,1,1,,,,,4.85
8/12/2022 0:00,MHF - International Logistics,FCL,6,6,6,6,,,,,-8877.011111
8/12/2022 0:00,Modern Digs,LTL,9,1,1,1,,,,,6.016666667
8/12/2022 0:00,Morning Fresh Dairy,LTL,26,2,1,1,1,,,,6.316666667
8/12/2022 0:00,ONWRDS,FTL,8,1,,,1,1,,,
8/12/2022 0:00,Prime Packaging,LTL,40,2,1,1,1,,,,4.683333333
8/12/2022 0:00,Priority Tire,LTL,78,7,1,1,6,,,,9.4
8/12/2022 0:00,Production Test,FCL,7,1,,,1,,,1,
8/12/2022 0:00,Purple Cow Organics,LTL,21,1,,,1,,,,
8/12/2022 0:00,"Rani Foods, LP",LTL,126,7,1,1,6,5,,,1.133333333
8/12/2022 0:00,Reclaimed Warehouse,LTL,16,1,,,1,,,,
8/12/2022 0:00,Regal Beloit - International,FCL,7,7,7,7,,,,,-12414.75
8/12/2022 0:00,Rhinotex,LTL,1,1,,,1,,,,
8/12/2022 0:00,Schmitz Foam Products,FTL,8,1,,,1,2,,,
8/12/2022 0:00,Seat Specialists,LTL,36,2,,,2,,,,
8/12/2022 0:00,SILPRO,FTL,7,1,,,1,1,,,
8/12/2022 0:00,Size Metal,LTL,14,1,1,1,,,,,3.116666667
8/12/2022 0:00,SRQ FABRICATIONS,LTL,62,5,4,4,1,,,,1.934444444
8/12/2022 0:00,Steelike Inc,FTL,42,5,,,5,30,,1,
8/12/2022 0:00,Steelike Inc,LTL,15,3,1,1,2,,,,8.5
8/12/2022 0:00,Sun Image Distributors,LTL,56,5,2,2,3,1,,,53.24166667
8/12/2022 0:00,The Bottle Crew,FTL,14,1,,,1,1,,1,
8/12/2022 0:00,The Glass Barn Door,LTL,12,1,1,1,,,,,3.766666667
8/12/2022 0:00,The Wahlberg Texas Corporation,LTL,83,7,,,7,,,,
8/12/2022 0:00,Top Bright Inc.,FTL,16,2,,,2,2,,,
8/12/2022 0:00,Two Rivers Terminal,FTL,32,4,,,4,17,,,
8/12/2022 0:00,Valerie’s Shoes LLC,LTL,3,1,1,1,,,,,193.1
8/12/2022 0:00,Vertical Solutions,FTL,16,2,,,2,6,,,
8/11/2022 0:00,After Shock Deer,LTL,8,1,,,1,,,,
8/11/2022 0:00,AJSRE NY Inc,LTL,12,3,,,3,,,,
8/11/2022 0:00,ALL-CITY METAL,FTL,8,1,,,1,5,,,
8/11/2022 0:00,Apollo Enclosures,LTL,5,1,,,1,,,,
8/11/2022 0:00,Architerra Designs,FTL,24,3,,,3,13,,,
8/11/2022 0:00,ArtWalk Tile,LTL,50,3,1,,3,,,,
8/11/2022 0:00,"Astera, inc",FTL,7,1,1,1,,2,,,11.63333333
8/11/2022 0:00,Authority Logistics Solutions,LTL,40,2,1,1,1,,,,6.766666667
8/11/2022 0:00,Bandit Fitness,LTL,19,1,1,1,,,,,8.733333333
8/11/2022 0:00,BBQ Grill Outlet,LTL,17,1,,,1,,,,
8/11/2022 0:00,Big Frig,LTL,33,5,,,5,2,,,
8/11/2022 0:00,Blu Sleep Products,LTL,92,5,4,4,1,,,,6.146064815
8/11/2022 0:00,CB Imports LLC,LTL,17,1,1,1,,,,,3.416666667
8/11/2022 0:00,Civit Products,LTL,131,6,3,3,3,,,,8.525157233
8/11/2022 0:00,Classic Soft Trim - Outbound San Diego,FTL,1,1,,,1,,,,
8/11/2022 0:00,Dahdoul Textiles,LTL,76,3,,,3,,,,
8/11/2022 0:00,Direct Cabinet Sales,FTL,3,3,3,3,,,,,2.844444444
8/11/2022 0:00,Döhler,FTL,8,1,,,1,1,,,
8/11/2022 0:00,DumpsterGard,LTL,35,2,1,1,1,,,,3.45
8/11/2022 0:00,Dynamic Wood Products Inc,FTL,8,1,,,1,2,,,
8/11/2022 0:00,Facility Armor,LTL,144,8,,,8,,,,
8/11/2022 0:00,Fathom and Form,LTL,6,2,1,1,1,,,,5.316666667
8/11/2022 0:00,FranklinWH,LTL,1,1,,,1,1,,,
8/11/2022 0:00,Highly Distribution,FTL,8,1,,,1,1,,,
8/11/2022 0:00,HTP SUPPLY LLC,FTL,32,4,,,4,8,,,
8/11/2022 0:00,Inxeption Marketplace,FTL,48,6,,,6,22,,,
8/11/2022 0:00,Inxeption Marketplace,LTL,34,2,1,1,1,,,,6.866666667
8/11/2022 0:00,JS Marketing,LTL,20,1,1,1,,,,,3.033333333
8/11/2022 0:00,"JumpSport, Inc.",LTL,99,6,3,3,3,6,,,377.4228261
8/11/2022 0:00,Kurz Industrial,LTL,9,2,1,1,1,1,,,9.316666667
8/11/2022 0:00,Land View Inc,FTL,16,2,1,1,1,4,,,1330.716667
8/11/2022 0:00,Mersi Distribution,LTL,66,3,,,3,,,,
8/11/2022 0:00,Meyer Burger (Americas) Ltd.,FCL,11,11,11,11,,,,,8749.537879
8/11/2022 0:00,Morning Fresh Dairy,LTL,13,1,,,1,,,,
8/11/2022 0:00,"Nutech Biosciences, Inc.",LTL,19,1,,,1,,,,
8/11/2022 0:00,ONWRDS,FTL,40,5,,,5,9,,,
8/11/2022 0:00,Pioneers Harvest,FTL,9,1,1,1,,5,,,253.9
8/11/2022 0:00,Presotea US,LTL,17,1,1,1,,,,,44.23333333
8/11/2022 0:00,Prime Packaging,FTL,22,2,,,2,4,,,
8/11/2022 0:00,Prime Packaging,LTL,86,3,1,1,2,,,,4.066666667
8/11/2022 0:00,Priority Tire,LTL,19,1,,,1,,,,
8/11/2022 0:00,Production Test,FTL,8,1,,,1,2,,,
8/11/2022 0:00,Production Test,LTL,32,2,1,,2,,,,
8/11/2022 0:00,R&R Corp,LTL,61,3,1,1,2,,,,2.35
8/11/2022 0:00,RCI Off Road,LTL,31,2,2,2,,,,,11.05860215
8/11/2022 0:00,Regal Beloit - International,FCL,4,4,3,3,1,,,,-13619.15
8/11/2022 0:00,Regal Beloit - International,LCL,1,1,1,1,,,,,9180.366667
8/11/2022 0:00,Schmitz Foam Products,FTL,8,1,,,1,3,,,
8/11/2022 0:00,Seat Specialists,LTL,16,1,1,1,,,,,3.316666667
8/11/2022 0:00,SILPRO,FTL,7,1,,,1,2,,,
8/11/2022 0:00,Size Metal,LTL,16,1,,,1,,,,
8/11/2022 0:00,Steelike Inc,FTL,32,4,,,4,24,,,
8/11/2022 0:00,Stillman Co.,FTL,8,1,,,1,2,,,
8/11/2022 0:00,Sun Image Distributors,LTL,18,1,1,1,,,,,3.116666667
8/11/2022 0:00,The Wahlberg Texas Corporation,LTL,16,4,1,1,3,1,,,11.4
8/11/2022 0:00,Top Bright Inc.,FTL,16,2,,,2,4,,,
8/11/2022 0:00,True Pitch Inc,LTL,4,1,,,1,,,,
8/11/2022 0:00,Two Rivers Terminal,FTL,32,4,,,4,19,,,
8/11/2022 0:00,Vertical Solutions,FTL,16,2,,,2,6,,,
8/11/2022 0:00,WIT LOGISTICS,FTL,8,1,,,1,2,,,
8/11/2022 0:00,Zk3 Industries,FTL,7,1,,,1,5,,,
8/10/2022 0:00,AJSRE NY Inc,LTL,55,8,2,2,6,,,,2.852873563
8/10/2022 0:00,Allegiant Air,Air,6,1,,,1,,,1,
8/10/2022 0:00,Amore Beds,LTL,95,5,1,1,4,,,,4.233333333
8/10/2022 0:00,Apollo Enclosures,LTL,17,1,,,1,,,,
8/10/2022 0:00,Architerra Designs,FTL,8,1,,,1,2,,,
8/10/2022 0:00,Authority Logistics Solutions,LTL,53,3,2,2,1,,,,67.47171717
8/10/2022 0:00,Big Frig,LTL,70,4,1,1,3,,,,2.5
8/10/2022 0:00,Cab Motorworks,LTL,12,1,,,1,4,,,
8/10/2022 0:00,"Chasing Alpha, LLC - International",LTL,53,3,2,2,1,,,,6.709313725
8/10/2022 0:00,Civit Products,LTL,82,4,3,3,1,,,,2.898333333
8/10/2022 0:00,Classic Soft Trim - Outbound San Diego,LTL,79,4,4,4,,,,,1.989873418
8/10/2022 0:00,Clear Dart LLC,LTL,5,1,,,1,,,,
8/10/2022 0:00,Clovis Polycon,LTL,17,1,,,1,,,,
8/10/2022 0:00,"Curtius Trading, Inc.",LTL,5,1,1,1,,,,,5.733333333
8/10/2022 0:00,DreamPod,LTL,29,3,,,3,1,,,
8/10/2022 0:00,"DREWTHAN Enterprises, LLC",LTL,51,3,1,1,2,5,,,34.68333333
8/10/2022 0:00,DumpsterGard,LTL,19,1,1,1,,,,,6.95
8/10/2022 0:00,Dynamic Wood Products Inc,FTL,10,1,,,1,4,,,
8/10/2022 0:00,Electric Boarding Co,LTL,38,2,2,2,,,,,2.641666667
8/10/2022 0:00,"Envirotech Vehicles, Inc.",Customs,2,1,1,1,,,,,5.433333333
8/10/2022 0:00,Facility Armor,LTL,173,10,2,2,8,,,,6.416666667
8/10/2022 0:00,Finer Desk,LTL,59,3,2,2,1,,,,2.825
8/10/2022 0:00,Free Motion,LTL,49,5,1,1,4,3,,,9.766666667
8/10/2022 0:00,Frimpeks,LTL,23,2,,,2,,,,
8/10/2022 0:00,FX Custom Rods,LTL,2,2,,,2,1,,,
8/10/2022 0:00,Griffin Fitness,LTL,20,1,1,1,,,,,2.016666667
8/10/2022 0:00,Highly Distribution,FTL,8,1,,,1,1,,,
8/10/2022 0:00,"HRR Custom Designs, LLC",LTL,17,1,1,1,,,,,1.9
8/10/2022 0:00,HTP SUPPLY LLC,FTL,44,5,,,5,13,,1,
8/10/2022 0:00,Invictus Steelworks,LTL,28,2,2,1,1,,,,2.05
8/10/2022 0:00,Inxeption Marketplace,FTL,80,10,2,2,8,34,,,34.41666667
8/10/2022 0:00,Jethro Products Inc,LTL,26,2,,,2,,,,
8/10/2022 0:00,JS Marketing,LTL,15,1,1,1,,,,,37.45
8/10/2022 0:00,Kurz Industrial,LTL,31,2,2,2,,,,,4.167741935
8/10/2022 0:00,Land View Inc,FTL,28,2,,1,1,6,,1,1330.716667
8/10/2022 0:00,Magnadyne,FTL,9,1,,,1,3,,,
8/10/2022 0:00,Marcoselectronics,FTL,8,1,1,1,,2,,,19.61666667
8/10/2022 0:00,Mersi Distribution,LTL,32,2,,,2,,,,
8/10/2022 0:00,Modern Digs,LTL,18,1,1,1,,,,,3.233333333
8/10/2022 0:00,Murphy Enterprises of Alabama Inc,LTL,18,1,,,1,,,,
8/10/2022 0:00,"Nutech Biosciences, Inc.",LTL,1,1,,,1,,,,
8/10/2022 0:00,ONWRDS,FTL,96,12,,,12,24,,,
8/10/2022 0:00,Pioneers Harvest,LTL,26,2,2,2,,,,,2.047435897
8/10/2022 0:00,Priority Tire,LTL,30,3,,,3,,,,
8/10/2022 0:00,Production Test,FTL,8,1,,,1,2,,,
8/10/2022 0:00,R&R Corp,LTL,107,5,4,3,2,,,,3.606349206
8/10/2022 0:00,RCI Off Road,LTL,152,8,2,2,6,,,,13.625
8/10/2022 0:00,Regal Beloit - International,FCL,18,18,17,18,,,,,-15331.03333
8/10/2022 0:00,Rehab Racing Development,LTL,83,4,4,4,,,,,5.137951807
8/10/2022 0:00,Rhinotex,LTL,77,4,2,1,3,,,,3.8
8/10/2022 0:00,Schmitz Foam Products,FTL,8,1,,,1,3,,,
8/10/2022 0:00,Seat Specialists,LTL,56,3,1,1,2,,,,3.283333333
8/10/2022 0:00,SILPRO,FTL,18,2,,,2,4,,1,
8/10/2022 0:00,Size Metal,LTL,11,1,1,1,,,,,2.733333333
8/10/2022 0:00,Source Direct,LTL,77,4,,,4,,,,
8/10/2022 0:00,Steelike Inc,FTL,40,4,,,4,24,,1,
8/10/2022 0:00,Stillman Co.,FTL,8,1,,,1,3,,,
8/10/2022 0:00,Sun Image Distributors,LTL,17,1,1,1,,,,,20.08333333
8/10/2022 0:00,The Wahlberg Texas Corporation,LTL,14,1,,,1,,,,
8/10/2022 0:00,Top Bright Inc.,FTL,16,2,,,2,2,,,
8/10/2022 0:00,True Pitch Inc,LTL,5,1,,,1,,,,
8/10/2022 0:00,Two Rivers Terminal,FTL,40,5,,,5,22,,,
8/10/2022 0:00,Valerie’s Shoes LLC,LTL,2,1,,,1,,,,
8/10/2022 0:00,Vertical Solutions,FTL,16,2,,,2,7,,,
8/10/2022 0:00,WIT LOGISTICS,FTL,36,3,2,2,1,7,,1,20.61363636
8/10/2022 0:00,Zk3 Industries,FTL,7,1,,,1,5,,,
8/9/2022 0:00,AJSRE NY Inc,LTL,60,8,4,4,4,,,,721.6952381
8/9/2022 0:00,ALL-CITY METAL,FTL,10,1,1,1,,2,,,20.46666667
8/9/2022 0:00,AMAC Plastic Products,LTL,15,1,1,1,,,,,10.6
8/9/2022 0:00,Architerra Designs,FTL,8,1,,,1,3,,,
8/9/2022 0:00,"Astera, inc",FTL,20,2,1,1,1,8,,,60.18333333
8/9/2022 0:00,Authority Logistics Solutions,LTL,23,1,,,1,,,,
8/9/2022 0:00,Before You Collection,LTL,32,2,1,1,1,,,,15.01666667
8/9/2022 0:00,Big Frig,LTL,32,2,,,2,,,,
8/9/2022 0:00,Blu Sleep Products,LTL,17,1,1,1,,,,,7.283333333
8/9/2022 0:00,Bravus Brewing Company,LTL,18,1,1,1,,,,,1.016666667
8/9/2022 0:00,Cab Motorworks,LTL,19,1,1,1,,,,,2.85
8/9/2022 0:00,CB Imports LLC,LTL,32,2,2,2,,1,,,7.334375
8/9/2022 0:00,"Chasing Alpha, LLC - International",LTL,19,1,,,1,,,,
8/9/2022 0:00,Civit Products,LTL,128,6,6,6,,,,,2.619010417
8/9/2022 0:00,Dahdoul Textiles,LTL,19,1,,,1,,,,
8/9/2022 0:00,Direct Cabinet Sales,FTL,3,3,3,3,,,,,8.577777778
8/9/2022 0:00,Döhler,FTL,10,1,,,1,3,,,
8/9/2022 0:00,Döhler,LTL,20,1,1,1,,,,,6.083333333
8/9/2022 0:00,DumpsterGard,LTL,19,1,1,1,,,,,3.7
8/9/2022 0:00,Dynamic Wood Products Inc,LTL,15,1,1,1,,,,,440.5333333
8/9/2022 0:00,EOS Trading Corp,LTL,14,1,,,1,,,,
8/9/2022 0:00,Facility Armor,LTL,109,6,1,1,5,,,,4.783333333
8/9/2022 0:00,Fathom and Form,LTL,11,1,,,1,,,,
8/9/2022 0:00,Finer Desk,LTL,17,1,1,1,,,,,2.25
8/9/2022 0:00,Fortress Edging LLC,LTL,17,1,,,1,,,,
8/9/2022 0:00,FranklinWH,FTL,23,1,,,1,16,,1,
8/9/2022 0:00,Frimpeks,LTL,36,2,1,1,1,,,,4
8/9/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,8,1,,,1,3,,,
8/9/2022 0:00,Hein Family Kitchen,LTL,18,1,1,1,,,,,739.6333333
8/9/2022 0:00,Highly Distribution,FTL,16,2,,,2,2,,,
8/9/2022 0:00,HTP SUPPLY LLC,FTL,44,5,,,5,11,,,
8/9/2022 0:00,Invictus Steelworks,LTL,60,4,1,,4,,,,
8/9/2022 0:00,Inxeption Marketplace,FTL,64,8,,,8,30,,,
8/9/2022 0:00,Inxeption Marketplace,LTL,16,1,,,1,,,,
8/9/2022 0:00,Jethro Products Inc,LTL,12,1,,,1,,,,
8/9/2022 0:00,JS Marketing,LTL,32,2,2,2,,,,,2.728125
8/9/2022 0:00,Kurz Industrial,LTL,12,3,3,3,,,,,4.993055556
8/9/2022 0:00,Marcoselectronics,FTL,14,1,1,1,,2,,,40.98333333
8/9/2022 0:00,Marvel Woods,LTL,77,4,2,1,3,,,,4.566666667
8/9/2022 0:00,Mayawell,LTL,36,2,,,2,1,,,
8/9/2022 0:00,McAllister Retail Services,LTL,7,1,1,1,,,,,3.133333333
8/9/2022 0:00,Mersi Distribution,LTL,70,4,2,2,2,,,,9.025
8/9/2022 0:00,Murphy Enterprises of Alabama Inc,LTL,18,1,1,1,,,,,7.083333333
8/9/2022 0:00,ONWRDS,FTL,240,30,,,30,60,,,
8/9/2022 0:00,Phi Plant Nutrition,LTL,11,1,,,1,,,,
8/9/2022 0:00,Plasti-Crate,LTL,22,2,2,2,,,,,13.26666667
8/9/2022 0:00,Prime Packaging,LTL,20,1,1,1,,,,,6.016666667
8/9/2022 0:00,Priority Tire,LTL,30,3,2,2,1,,,,4.995833333
8/9/2022 0:00,Production Test,FTL,8,1,,,1,2,,,
8/9/2022 0:00,Production Test,LTL,16,1,,,1,,,,
8/9/2022 0:00,R&R Corp,LTL,22,1,,,1,,,,
8/9/2022 0:00,"Rani Foods, LP",LTL,17,1,,,1,,,,
8/9/2022 0:00,RCI Off Road,LTL,91,6,1,1,5,1,,,2.866666667
8/9/2022 0:00,"Ready Containment , LLC",LTL,16,1,,,1,,,,
8/9/2022 0:00,Regal Beloit - International,FCL,23,21,20,20,1,,,1,-16621.895
8/9/2022 0:00,Rehab Racing Development,LTL,18,1,,,1,,,,
8/9/2022 0:00,Rhinotex,LTL,80,5,1,1,4,,,,8.383333333
8/9/2022 0:00,Rooprai Brothers Inc,LTL,20,1,,,1,,,,
8/9/2022 0:00,Sapna Foods,LTL,20,1,1,1,,,,,6.733333333
8/9/2022 0:00,Schmitz Foam Products,FTL,8,1,,,1,2,,,
8/9/2022 0:00,Seahorse Docking,LTL,16,1,,,1,,,,
8/9/2022 0:00,Seat Specialists,LTL,17,1,1,1,,,,,13.9
8/9/2022 0:00,SILPRO,FTL,7,1,,,1,2,,,
8/9/2022 0:00,Skinny Latina,LTL,112,6,3,3,3,2,,,1.991369048
8/9/2022 0:00,Source Direct,FTL,10,1,,,1,3,,1,
8/9/2022 0:00,Source Direct,LTL,2,2,,,2,2,,,
8/9/2022 0:00,SRQ FABRICATIONS,LTL,31,2,2,2,,,,,1.766129032
8/9/2022 0:00,Steelike Inc,FTL,32,4,,,4,24,,,
8/9/2022 0:00,Stillman Co.,FTL,14,1,,,1,2,,1,
8/9/2022 0:00,Stillman Co.,LTL,20,1,,,1,,,,
8/9/2022 0:00,Sun Image Distributors,LTL,18,1,1,1,,,,,5.816666667
8/9/2022 0:00,The Van Mart,LTL,19,2,1,1,1,1,,,12.41666667
8/9/2022 0:00,The Wahlberg Texas Corporation,LTL,55,4,2,2,2,,,,8.82797619
8/9/2022 0:00,Top Bright Inc.,FTL,16,2,,,2,2,,,
8/9/2022 0:00,Two Rivers Terminal,FTL,83,8,,,8,27,,4,
8/9/2022 0:00,Vertical Solutions,FTL,22,2,,,2,6,,1,
8/9/2022 0:00,Vertical Solutions,LTL,23,2,,,2,,,,
8/9/2022 0:00,Zk3 Industries,FTL,7,1,,,1,5,,,
8/8/2022 0:00,"Above Edge, Inc",LTL,380,18,8,8,10,13,,,1.578670635
8/8/2022 0:00,AJSRE NY Inc,LTL,30,8,2,1,7,1,,,1749.933333
8/8/2022 0:00,AMAC Plastic Products,LTL,15,1,1,1,,,,,7.266666667
8/8/2022 0:00,Architerra Designs,FTL,7,1,,,1,3,,,
8/8/2022 0:00,Authority Logistics Solutions,LTL,61,3,1,1,2,,,,18.46666667
8/8/2022 0:00,Big Frig,LTL,28,2,,,2,,,,
8/8/2022 0:00,Blu Sleep Products,LTL,34,2,2,1,1,,,,2.816666667
8/8/2022 0:00,Bravus Brewing Company,LTL,18,1,,,1,,,,
8/8/2022 0:00,Classic Soft Trim - Outbound San Diego,FTL,1,1,1,1,,,,,1.35
8/8/2022 0:00,Clovis Polycon,LTL,44,3,2,2,1,,,,23.29114583
8/8/2022 0:00,Dahdoul Textiles,LTL,87,5,,,5,1,,,
8/8/2022 0:00,Direct Cabinet Sales,FTL,4,4,4,4,,,,,10.39166667
8/8/2022 0:00,Döhler,FTL,9,1,,,1,2,,1,
8/8/2022 0:00,DreamPod,LTL,1,1,,,1,,,,
8/8/2022 0:00,Dynamic Wood Products Inc,LTL,16,1,,,1,,,,
8/8/2022 0:00,Electric Boarding Co,LTL,33,2,2,2,,,,,3.404545455
8/8/2022 0:00,Extremegard,LTL,19,1,1,1,,,,,5.616666667
8/8/2022 0:00,Facility Armor,LTL,81,5,,,5,,,,
8/8/2022 0:00,Fathom and Form,LTL,6,1,,,1,,,,
8/8/2022 0:00,Finer Desk,LTL,48,3,2,,3,,,,
8/8/2022 0:00,Frimpeks,LTL,194,8,3,2,6,2,,,2.607236842
8/8/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,7,1,,,1,3,,,
8/8/2022 0:00,Greenlam America Inc,LTL,10,2,1,1,1,,,,4.816666667
8/8/2022 0:00,HD Buttercup LP,FTL,14,1,1,1,,2,,,4.85
8/8/2022 0:00,HD Buttercup LP,LTL,80,5,3,3,2,,,,3.518794326
8/8/2022 0:00,Highly Distribution,FTL,42,6,,,6,10,,,
8/8/2022 0:00,"HRR Custom Designs, LLC",LTL,21,2,,,2,1,,,
8/8/2022 0:00,HTP SUPPLY LLC,FTL,21,3,,,3,6,,,
8/8/2022 0:00,International Surrey Company Ltd.,LTL,29,2,1,1,1,1,,,7.833333333
8/8/2022 0:00,Invictus Steelworks,LTL,83,5,1,1,4,,,,3.283333333
8/8/2022 0:00,Inxeption Marketplace,FTL,42,6,,,6,18,,,
8/8/2022 0:00,Inxeption Marketplace,LTL,19,2,1,1,1,,,,1348.2
8/8/2022 0:00,Inxeption.com,FTL,7,1,,,1,4,,,
8/8/2022 0:00,Jefferson Fence,LTL,8,2,,,2,,,,
8/8/2022 0:00,Jethro Products Inc,LTL,1,1,,,1,1,,,
8/8/2022 0:00,"JumpSport, Inc.",LTL,61,4,4,3,1,,,,521.3423913
8/8/2022 0:00,Klassen Wood Co,FTL,28,4,,,4,26,,,
8/8/2022 0:00,Kurz Industrial,LTL,4,1,1,1,,,,,3.25
8/8/2022 0:00,Magic Beans,LTL,53,3,1,1,2,,,,3.766666667
8/8/2022 0:00,Mayawell,LTL,58,3,3,1,2,,,,5.966666667
8/8/2022 0:00,McAllister Retail Services,LTL,10,2,1,1,1,1,,,1.016666667
8/8/2022 0:00,Mersi Distribution,LTL,123,8,,,8,,,,
8/8/2022 0:00,Murphy Enterprises of Alabama Inc,LTL,47,3,1,1,2,,,,10.73333333
8/8/2022 0:00,ONWRDS,FTL,378,54,,,54,108,,,
8/8/2022 0:00,Pactra USA,FTL,7,1,,,1,2,,,
8/8/2022 0:00,Pioneers Harvest,LTL,42,3,3,3,,,,,2.276190476
8/8/2022 0:00,Presotea US,LTL,122,7,3,3,4,1,,,27.44466667
8/8/2022 0:00,Prime Packaging,LTL,36,1,,,1,2,,,
8/8/2022 0:00,Production Test,FTL,7,1,,,1,2,,,
8/8/2022 0:00,Production Test,LTL,18,2,,,2,,,,
8/8/2022 0:00,R&R Corp,LTL,20,1,,,1,,,,
8/8/2022 0:00,R&R Corporation - International,FCL,1,1,1,1,,,,,4.633333333
8/8/2022 0:00,R.U. Nuts Company,LTL,14,1,1,1,,,,,15.83333333
8/8/2022 0:00,Regal Beloit - International,FCL,19,19,19,19,,,,,-9076.703509
8/8/2022 0:00,Regal Beloit - International,FTL,7,1,,,1,1,,,
8/8/2022 0:00,Regal Beloit - International,LCL,2,2,2,2,,,,,16064.55833
8/8/2022 0:00,Rhinotex,LTL,16,1,1,1,,,,,11.51666667
8/8/2022 0:00,Robbins Brothers Carpet Outlet,FTL,7,1,1,1,,3,,,1.566666667
8/8/2022 0:00,Sapna Foods,LTL,28,1,,,1,,,,
8/8/2022 0:00,Schmitz Foam Products,FTL,10,1,,,1,2,,,
8/8/2022 0:00,Seahorse Docking,LTL,55,3,,,3,,,,
8/8/2022 0:00,SILPRO,FTL,9,1,,,1,2,,1,
8/8/2022 0:00,Source Direct,LTL,19,1,1,1,,,,,73.28333333
8/8/2022 0:00,SRQ FABRICATIONS,LTL,48,3,,,3,4,,,
8/8/2022 0:00,STAAR SCS,FTL,7,1,,,1,2,,,
8/8/2022 0:00,Steelike Inc,FTL,30,4,,,4,24,,,
8/8/2022 0:00,Stillman Co.,LTL,34,2,1,1,1,,,,35
8/8/2022 0:00,The Wahlberg Texas Corporation,LTL,54,4,,,4,,,,
8/8/2022 0:00,Top Bright Inc.,FTL,21,3,,,3,4,,,
8/8/2022 0:00,Top Bright Inc.,LTL,19,1,1,1,,,,,6.166666667
8/8/2022 0:00,Trisonic,LTL,85,5,2,2,3,4,,,12.86666667
8/8/2022 0:00,Valerie’s Shoes LLC,LTL,3,1,1,1,,,,,9.683333333
8/8/2022 0:00,Vertical Solutions,FTL,20,2,1,1,1,7,,,49.81666667
8/8/2022 0:00,WIT LOGISTICS,FTL,7,1,,,1,2,,,
8/8/2022 0:00,Zk3 Industries,FTL,25,3,,,3,12,,1,
8/7/2022 0:00,Architerra Designs,FTL,7,1,,,1,3,,,
8/7/2022 0:00,AVRS FURNITURE,LTL,15,1,,,1,,,,
8/7/2022 0:00,DreamPod,LTL,11,1,1,1,,,,,2.2
8/7/2022 0:00,Gadre Marine Export Pvt. Ltd.,FTL,7,1,,,1,3,,,
8/7/2022 0:00,Highly Distribution,FTL,42,6,,,6,10,,,
8/7/2022 0:00,"HRR Custom Designs, LLC",LTL,17,1,,,1,1,,,
8/7/2022 0:00,HTP SUPPLY LLC,FTL,21,3,,,3,8,,,
8/7/2022 0:00,Inxeption Marketplace,FTL,42,6,,,6,18,,,
8/7/2022 0:00,Klassen Wood Co,FTL,28,4,,,4,26,,,
8/7/2022 0:00,ONWRDS,FTL,378,54,,,54,120,,,
8/7/2022 0:00,Pactra USA,FTL,7,1,,,1,3,,,
